vote_id,bill_id,legislator_id,vote,date
VB1083_13,B1083,13,1,2025-10-26
VB1083_14,B1083,14,-1,2025-10-26
VB1083_15,B1083,15,-1,2025-10-26
VB1083_16,B1083,16,-1,2025-10-26
VB1083_17,B1083,17,1,2025-10-26
VB1083_18,B1083,18,1,2025-10-26
VB1083_19,B1083,19,-1,2025-10-26
VB1083_20,B1083,20,1,2025-10-26
VB1083_21,B1083,21,1,2025-10-26
VB1083_22,B1083,22,1,2025-10-26
VB1083_23,B1083,23,1,2025-10-26
VB1083_24,B1083,24,-1,2025-10-26
VB1083_25,B1083,25,0,2025-10-26
VB1083_26,B1083,26,-1,2025-10-26
VB1083_27,B1083,27,0,2025-10-26
VB1083_28,B1083,28,-1,2025-10-26
VB1083_29,B1083,29,1,2025-10-26
VB1083_30,B1083,30,-1,2025-10-26
VB1084_1,B1084,1,0,2025-11-25
VB1084_2,B1084,2,-1,2025-11-25
VB1084_3,B1084,3,1,2025-11-25
VB1084_4,B1084,4,1,2025-11-25
VB1084_5,B1084,5,0,2025-11-25
VB1084_6,B1084,6,0,2025-11-25
VB1084_7,B1084,7,1,2025-11-25
VB1084_8,B1084,8,1,2025-11-25
VB1084_9,B1084,9,1,2025-11-25
VB1084_10,B1084,10,-1,2025-11-25
VB1084_11,B1084,11,-1,2025-11-25
VB1084_12,B1084,12,-1,2025-11-25
VB1084_13,B1084,13,1,2025-11-25
VB1084_14,B1084,14,-1,2025-11-25
VB1084_15,B1084,15,1,2025-11-25
VB1084_16,B1084,16,1,2025-11-25
VB1084_17,B1084,17,-1,2025-11-25
VB1084_18,B1084,18,-1,2025-11-25
VB1084_19,B1084,19,1,2025-11-25
VB1084_20,B1084,20,1,2025-11-25
VB1084_21,B1084,21,1,2025-11-25
VB1084_22,B1084,22,1,2025-11-25
VB1084_23,B1084,23,1,2025-11-25
VB1084_24,B1084,24,-1,2025-11-25
VB1084_25,B1084,25,1,2025-11-25
VB1084_26,B1084,26,1,2025-11-25
VB1084_27,B1084,27,1,2025-11-25
VB1084_28,B1084,28,-1,2025-11-25
VB1084_29,B1084,29,1,2025-11-25
VB1084_30,B1084,30,1,2025-11-25
VB1085_1,B1085,1,-1,2025-12-25
VB1085_2,B1085,2,1,2025-12-25
VB1085_3,B1085,3,1,2025-12-25
VB1085_4,B1085,4,0,2025-12-25
VB1085_5,B1085,5,-1,2025-12-25
VB1085_6,B1085,6,1,2025-12-25
VB1085_7,B1085,7,1,2025-12-25
VB1085_8,B1085,8,1,2025-12-25
VB1085_9,B1085,9,-1,2025-12-25
VB1085_10,B1085,10,1,2025-12-25
VB1085_11,B1085,11,0,2025-12-25
VB1085_12,B1085,12,1,2025-12-25
VB1085_13,B1085,13,1,2025-12-25
VB1085_14,B1085,14,-1,2025-12-25
VB1085_15,B1085,15,-1,2025-12-25
VB1085_16,B1085,16,1,2025-12-25
VB1085_17,B1085,17,1,2025-12-25
VB1085_18,B1085,18,1,2025-12-25
VB1085_19,B1085,19,1,2025-12-25
VB1085_20,B1085,20,1,2025-12-25
VB1085_21,B1085,21,-1,2025-12-25
VB1085_22,B1085,22,1,2025-12-25
VB1085_23,B1085,23,1,2025-12-25
VB1085_24,B1085,24,1,2025-12-25
VB1085_25,B1085,25,1,2025-12-25
VB1085_26,B1085,26,-1,2025-12-25
VB1085_27,B1085,27,0,2025-12-25
VB1085_28,B1085,28,-1,2025-12-25
VB1085_29,B1085,29,1,2025-12-25
VB1085_30,B1085,30,1,2025-12-25
VB1086_1,B1086,1,1,2026-01-24
VB1086_2,B1086,2,1,2026-01-24
VB1086_3,B1086,3,-1,2026-01-24
VB1086_4,B1086,4,-1,2026-01-24
VB1086_5,B1086,5,-1,2026-01-24
VB1086_6,B1086,6,1,2026-01-24
VB1086_7,B1086,7,1,2026-01-24
VB1086_8,B1086,8,1,2026-01-24
VB1086_9,B1086,9,1,2026-01-24
VB1086_10,B1086,10,1,2026-01-24
VB1086_11,B1086,11,1,2026-01-24
VB1086_12,B1086,12,1,2026-01-24
VB1086_13,B1086,13,1,2026-01-24
VB1086_14,B1086,14,1,2026-01-24
VB1086_15,B1086,15,1,2026-01-24
VB1086_16,B1086,16,1,2026-01-24
VB1086_17,B1086,17,-1,2026-01-24
VB1086_18,B1086,18,1,2026-01-24
VB1086_19,B1086,19,-1,2026-01-24
VB1086_20,B1086,20,1,2026-01-24
VB1086_21,B1086,21,0,2026-01-24
VB1086_22,B1086,22,-1,2026-01-24
VB1086_23,B1086,23,-1,2026-01-24
VB1086_24,B1086,24,1,2026-01-24
VB1086_25,B1086,25,-1,2026-01-24
VB1086_26,B1086,26,1,2026-01-24
VB1086_27,B1086,27,-1,2026-01-24
VB1086_28,B1086,28,-1,2026-01-24
VB1086_29,B1086,29,-1,2026-01-24
VB1086_30,B1086,30,0,2026-01-24
VB1087_1,B1087,1,-1,2026-02-23
VB1087_2,B1087,2,1,2026-02-23
VB1087_3,B1087,3,-1,2026-02-23
VB1087_4,B1087,4,-1,2026-02-23
VB1087_5,B1087,5,-1,2026-02-23
VB1087_6,B1087,6,1,2026-02-23
VB1087_7,B1087,7,1,2026-02-23
VB1087_8,B1087,8,1,2026-02-23
VB1087_9,B1087,9,1,2026-02-23
VB1087_10,B1087,10,1,2026-02-23
VB1087_11,B1087,11,1,2026-02-23
VB1087_12,B1087,12,-1,2026-02-23
VB1087_13,B1087,13,-1,2026-02-23
VB1087_14,B1087,14,-1,2026-02-23
VB1087_15,B1087,15,1,2026-02-23
VB1087_16,B1087,16,-1,2026-02-23
VB1087_17,B1087,17,1,2026-02-23
VB1087_18,B1087,18,0,2026-02-23
VB1087_19,B1087,19,0,2026-02-23
VB1087_20,B1087,20,1,2026-02-23
VB1087_21,B1087,21,1,2026-02-23
VB1087_22,B1087,22,-1,2026-02-23
VB1087_23,B1087,23,-1,2026-02-23
VB1087_24,B1087,24,1,2026-02-23
VB1087_25,B1087,25,1,2026-02-23
VB1087_26,B1087,26,1,2026-02-23
VB1087_27,B1087,27,1,2026-02-23
VB1087_28,B1087,28,-1,2026-02-23
VB1087_29,B1087,29,1,2026-02-23
VB1087_30,B1087,30,1,2026-02-23
VB1088_1,B1088,1,1,2026-03-25
VB1088_2,B1088,2,1,2026-03-25
VB1088_3,B1088,3,-1,2026-03-25
VB1088_4,B1088,4,1,2026-03-25
VB1088_5,B1088,5,1,2026-03-25
VB1088_6,B1088,6,1,2026-03-25
VB1088_7,B1088,7,0,2026-03-25
VB1088_8,B1088,8,1,2026-03-25
VB1088_9,B1088,9,1,2026-03-25
VB1088_10,B1088,10,-1,2026-03-25
VB1088_11,B1088,11,-1,2026-03-25
VB1088_12,B1088,12,-1,2026-03-25
VB1088_13,B1088,13,0,2026-03-25
VB1088_14,B1088,14,1,2026-03-25
VB1088_15,B1088,15,1,2026-03-25
VB1088_16,B1088,16,1,2026-03-25
VB1088_17,B1088,17,1,2026-03-25
VB1088_18,B1088,18,1,2026-03-25
VB1088_19,B1088,19,0,2026-03-25
VB1088_20,B1088,20,-1,2026-03-25
VB1088_21,B1088,21,-1,2026-03-25
VB1088_22,B1088,22,-1,2026-03-25
VB1088_23,B1088,23,-1,2026-03-25
VB1088_24,B1088,24,0,2026-03-25
VB1088_25,B1088,25,1,2026-03-25
VB1088_26,B1088,26,0,2026-03-25
VB1088_27,B1088,27,0,2026-03-25
VB1088_28,B1088,28,-1,2026-03-25
VB1088_29,B1088,29,-1,2026-03-25
VB1088_30,B1088,30,-1,2026-03-25
VB1089_1,B1089,1,1,2026-04-24
VB1089_2,B1089,2,-1,2026-04-24
VB1089_3,B1089,3,1,2026-04-24
VB1089_4,B1089,4,1,2026-04-24
VB1089_5,B1089,5,-1,2026-04-24
VB1089_6,B1089,6,0,2026-04-24
VB1089_7,B1089,7,0,2026-04-24
VB1089_8,B1089,8,1,2026-04-24
VB1089_9,B1089,9,1,2026-04-24
VB1089_10,B1089,10,0,2026-04-24
VB1089_11,B1089,11,1,2026-04-24
VB1089_12,B1089,12,1,2026-04-24
VB1089_13,B1089,13,-1,2026-04-24
VB1089_14,B1089,14,1,2026-04-24
VB1089_15,B1089,15,1,2026-04-24
VB1089_16,B1089,16,-1,2026-04-24
VB1089_17,B1089,17,-1,2026-04-24
VB1089_18,B1089,18,-1,2026-04-24
VB1089_19,B1089,19,-1,2026-04-24
VB1089_20,B1089,20,-1,2026-04-24
VB1089_21,B1089,21,-1,2026-04-24
VB1089_22,B1089,22,-1,2026-04-24
VB1089_23,B1089,23,1,2026-04-24
VB1089_24,B1089,24,1,2026-04-24
VB1089_25,B1089,25,-1,2026-04-24
VB1089_26,B1089,26,1,2026-04-24
VB1089_27,B1089,27,1,2026-04-24
VB1089_28,B1089,28,1,2026-04-24
VB1089_29,B1089,29,0,2026-04-24
VB1089_30,B1089,30,1,2026-04-24
VB1090_1,B1090,1,-1,2026-05-24
VB1090_2,B1090,2,1,2026-05-24
VB1090_3,B1090,3,1,2026-05-24
VB1090_4,B1090,4,1,2026-05-24
VB1090_5,B1090,5,0,2026-05-24
VB1090_6,B1090,6,1,2026-05-24
VB1090_7,B1090,7,-1,2026-05-24
VB1090_8,B1090,8,1,2026-05-24
VB1090_9,B1090,9,1,2026-05-24
VB1090_10,B1090,10,1,2026-05-24
VB1090_11,B1090,11,1,2026-05-24
VB1090_12,B1090,12,-1,2026-05-24
VB1090_13,B1090,13,-1,2026-05-24
VB1090_14,B1090,14,1,2026-05-24
VB1090_15,B1090,15,-1,2026-05-24
VB1090_16,B1090,16,-1,2026-05-24
VB1090_17,B1090,17,1,2026-05-24
VB1090_18,B1090,18,1,2026-05-24
VB1090_19,B1090,19,1,2026-05-24
VB1090_20,B1090,20,1,2026-05-24
VB1090_21,B1090,21,1,2026-05-24
VB1090_22,B1090,22,1,2026-05-24
VB1090_23,B1090,23,0,2026-05-24
VB1090_24,B1090,24,-1,2026-05-24
VB1090_25,B1090,25,1,2026-05-24
VB1090_26,B1090,26,1,2026-05-24
VB1090_27,B1090,27,-1,2026-05-24
VB1090_28,B1090,28,-1,2026-05-24
VB1090_29,B1090,29,1,2026-05-24
VB1090_30,B1090,30,1,2026-05-24
VB1091_1,B1091,1,-1,2026-06-23
VB1091_2,B1091,2,-1,2026-06-23
VB1091_3,B1091,3,1,2026-06-23
VB1091_4,B1091,4,-1,2026-06-23
VB1091_5,B1091,5,1,2026-06-23
VB1091_6,B1091,6,1,2026-06-23
VB1091_7,B1091,7,1,2026-06-23
VB1091_8,B1091,8,1,2026-06-23
VB1091_9,B1091,9,-1,2026-06-23
VB1091_10,B1091,10,-1,2026-06-23
VB1091_11,B1091,11,-1,2026-06-23
VB1091_12,B1091,12,1,2026-06-23
VB1091_13,B1091,13,1,2026-06-23
VB1091_14,B1091,14,1,2026-06-23
VB1091_15,B1091,15,-1,2026-06-23
VB1091_16,B1091,16,-1,2026-06-23
VB1091_17,B1091,17,-1,2026-06-23
VB1091_18,B1091,18,-1,2026-06-23
VB1091_19,B1091,19,-1,2026-06-23
VB1091_20,B1091,20,1,2026-06-23
VB1091_21,B1091,21,1,2026-06-23
VB1091_22,B1091,22,1,2026-06-23
VB1091_23,B1091,23,1,2026-06-23
VB1091_24,B1091,24,-1,2026-06-23
VB1091_25,B1091,25,-1,2026-06-23
VB1091_26,B1091,26,-1,2026-06-23
VB1091_27,B1091,27,-1,2026-06-23
VB1091_28,B1091,28,-1,2026-06-23
VB1091_29,B1091,29,-1,2026-06-23
VB1091_30,B1091,30,1,2026-06-23
VB1092_1,B1092,1,0,2026-07-23
VB1092_2,B1092,2,1,2026-07-23
VB1092_3,B1092,3,1,2026-07-23
VB1092_4,B1092,4,0,2026-07-23
VB1092_5,B1092,5,1,2026-07-23
VB1092_6,B1092,6,-1,2026-07-23
VB1092_7,B1092,7,1,2026-07-23
VB1092_8,B1092,8,1,2026-07-23
VB1092_9,B1092,9,1,2026-07-23
VB1092_10,B1092,10,-1,2026-07-23
VB1092_11,B1092,11,1,2026-07-23
VB1092_12,B1092,12,-1,2026-07-23
VB1092_13,B1092,13,1,2026-07-23
VB1092_14,B1092,14,-1,2026-07-23
VB1092_15,B1092,15,-1,2026-07-23
VB1092_16,B1092,16,1,2026-07-23
VB1092_17,B1092,17,0,2026-07-23
VB1092_18,B1092,18,1,2026-07-23
VB1092_19,B1092,19,-1,2026-07-23
VB1092_20,B1092,20,1,2026-07-23
VB1092_21,B1092,21,-1,2026-07-23
VB1092_22,B1092,22,1,2026-07-23
VB1092_23,B1092,23,-1,2026-07-23
VB1092_24,B1092,24,0,2026-07-23
VB1092_25,B1092,25,0,2026-07-23
VB1092_26,B1092,26,0,2026-07-23
VB1092_27,B1092,27,1,2026-07-23
VB1092_28,B1092,28,1,2026-07-23
VB1092_29,B1092,29,1,2026-07-23
VB1092_30,B1092,30,1,2026-07-23
VB1093_1,B1093,1,0,2026-08-22
VB1093_2,B1093,2,0,2026-08-22
VB1093_3,B1093,3,1,2026-08-22
VB1093_4,B1093,4,1,2026-08-22
VB1093_5,B1093,5,1,2026-08-22
VB1093_6,B1093,6,-1,2026-08-22
VB1093_7,B1093,7,1,2026-08-22
VB1093_8,B1093,8,-1,2026-08-22
VB1093_9,B1093,9,1,2026-08-22
VB1093_10,B1093,10,-1,2026-08-22
VB1093_11,B1093,11,1,2026-08-22
VB1093_12,B1093,12,0,2026-08-22
VB1093_13,B1093,13,-1,2026-08-22
VB1093_14,B1093,14,1,2026-08-22
VB1093_15,B1093,15,-1,2026-08-22
VB1093_16,B1093,16,-1,2026-08-22
VB1093_17,B1093,17,1,2026-08-22
VB1093_18,B1093,18,-1,2026-08-22
VB1093_19,B1093,19,-1,2026-08-22
VB1093_20,B1093,20,1,2026-08-22
VB1093_21,B1093,21,0,2026-08-22
VB1093_22,B1093,22,0,2026-08-22
VB1093_23,B1093,23,1,2026-08-22
VB1093_24,B1093,24,-1,2026-08-22
VB1093_25,B1093,25,1,2026-08-22
VB1093_26,B1093,26,1,2026-08-22
VB1093_27,B1093,27,1,2026-08-22
VB1093_28,B1093,28,1,2026-08-22
VB1093_29,B1093,29,-1,2026-08-22
VB1093_30,B1093,30,-1,2026-08-22
VB1094_1,B1094,1,-1,2026-09-21
VB1094_2,B1094,2,0,2026-09-21
VB1094_3,B1094,3,1,2026-09-21
VB1094_4,B1094,4,-1,2026-09-21
VB1094_5,B1094,5,-1,2026-09-21
VB1094_6,B1094,6,1,2026-09-21
VB1094_7,B1094,7,1,2026-09-21
VB1094_8,B1094,8,-1,2026-09-21
VB1094_9,B1094,9,1,2026-09-21
VB1094_10,B1094,10,-1,2026-09-21
VB1094_11,B1094,11,1,2026-09-21
VB1094_12,B1094,12,1,2026-09-21
VB1094_13,B1094,13,1,2026-09-21
VB1094_14,B1094,14,-1,2026-09-21
VB1094_15,B1094,15,1,2026-09-21
VB1094_16,B1094,16,-1,2026-09-21
VB1094_17,B1094,17,1,2026-09-21
VB1094_18,B1094,18,1,2026-09-21
VB1094_19,B1094,19,-1,2026-09-21
VB1094_20,B1094,20,1,2026-09-21
VB1094_21,B1094,21,-1,2026-09-21
VB1094_22,B1094,22,1,2026-09-21
VB1094_23,B1094,23,1,2026-09-21
VB1094_24,B1094,24,0,2026-09-21
VB1094_25,B1094,25,0,2026-09-21
VB1094_26,B1094,26,1,2026-09-21
VB1094_27,B1094,27,-1,2026-09-21
VB1094_28,B1094,28,1,2026-09-21
VB1094_29,B1094,29,-1,2026-09-21
VB1094_30,B1094,30,1,2026-09-21
VB1095_1,B1095,1,-1,2026-10-21
VB1095_2,B1095,2,1,2026-10-21
VB1095_3,B1095,3,-1,2026-10-21
VB1095_4,B1095,4,-1,2026-10-21
VB1095_5,B1095,5,1,2026-10-21
VB1095_6,B1095,6,1,2026-10-21
VB1095_7,B1095,7,1,2026-10-21
VB1095_8,B1095,8,-1,2026-10-21
VB1095_9,B1095,9,1,2026-10-21
VB1095_10,B1095,10,-1,2026-10-21
VB1095_11,B1095,11,1,2026-10-21
VB1095_12,B1095,12,1,2026-10-21
VB1095_13,B1095,13,1,2026-10-21
VB1095_14,B1095,14,0,2026-10-21
VB1095_15,B1095,15,-1,2026-10-21
VB1095_16,B1095,16,1,2026-10-21
VB1095_17,B1095,17,-1,2026-10-21
VB1095_18,B1095,18,1,2026-10-21
VB1095_19,B1095,19,-1,2026-10-21
VB1095_20,B1095,20,0,2026-10-21
VB1095_21,B1095,21,0,2026-10-21
VB1095_22,B1095,22,1,2026-10-21
VB1095_23,B1095,23,1,2026-10-21
VB1095_24,B1095,24,1,2026-10-21
VB1095_25,B1095,25,1,2026-10-21
VB1095_26,B1095,26,-1,2026-10-21
VB1095_27,B1095,27,1,2026-10-21
VB1095_28,B1095,28,1,2026-10-21
VB1095_29,B1095,29,-1,2026-10-21
VB1095_30,B1095,30,-1,2026-10-21
VB1096_1,B1096,1,1,2026-11-20
VB1096_2,B1096,2,0,2026-11-20
VB1096_3,B1096,3,1,2026-11-20
VB1096_4,B1096,4,-1,2026-11-20
VB1096_5,B1096,5,1,2026-11-20
VB1096_6,B1096,6,1,2026-11-20
VB1096_7,B1096,7,1,2026-11-20
VB1096_8,B1096,8,-1,2026-11-20
VB1096_9,B1096,9,1,2026-11-20
VB1096_10,B1096,10,-1,2026-11-20
VB1096_11,B1096,11,-1,2026-11-20
VB1096_12,B1096,12,1,2026-11-20
VB1096_13,B1096,13,-1,2026-11-20
VB1096_14,B1096,14,1,2026-11-20
VB1096_15,B1096,15,-1,2026-11-20
VB1096_16,B1096,16,1,2026-11-20
VB1096_17,B1096,17,1,2026-11-20
VB1096_18,B1096,18,1,2026-11-20
VB1096_19,B1096,19,1,2026-11-20
VB1096_20,B1096,20,1,2026-11-20
VB1096_21,B1096,21,1,2026-11-20
VB1096_22,B1096,22,1,2026-11-20
VB1096_23,B1096,23,1,2026-11-20
VB1096_24,B1096,24,-1,2026-11-20
VB1096_25,B1096,25,1,2026-11-20
VB1096_26,B1096,26,1,2026-11-20
VB1096_27,B1096,27,1,2026-11-20
VB1096_28,B1096,28,1,2026-11-20
VB1096_29,B1096,29,1,2026-11-20
VB1096_30,B1096,30,1,2026-11-20
VB1097_1,B1097,1,-1,2026-12-20
VB1097_2,B1097,2,1,2026-12-20
VB1097_3,B1097,3,-1,2026-12-20
VB1097_4,B1097,4,-1,2026-12-20
VB1097_5,B1097,5,-1,2026-12-20
VB1097_6,B1097,6,1,2026-12-20
VB1097_7,B1097,7,-1,2026-12-20
VB1097_8,B1097,8,1,2026-12-20
VB1097_9,B1097,9,1,2026-12-20
VB1097_10,B1097,10,1,2026-12-20
VB1097_11,B1097,11,-1,2026-12-20
VB1097_12,B1097,12,0,2026-12-20
VB1097_13,B1097,13,-1,2026-12-20
VB1097_14,B1097,14,1,2026-12-20
VB1097_15,B1097,15,1,2026-12-20
VB1097_16,B1097,16,-1,2026-12-20
VB1097_17,B1097,17,0,2026-12-20
VB1097_18,B1097,18,1,2026-12-20
VB1097_19,B1097,19,1,2026-12-20
VB1097_20,B1097,20,-1,2026-12-20
VB1097_21,B1097,21,-1,2026-12-20
VB1097_22,B1097,22,-1,2026-12-20
VB1097_23,B1097,23,-1,2026-12-20
VB1097_24,B1097,24,1,2026-12-20
VB1097_25,B1097,25,-1,2026-12-20
VB1097_26,B1097,26,-1,2026-12-20
VB1097_27,B1097,27,1,2026-12-20
VB1097_28,B1097,28,1,2026-12-20
VB1097_29,B1097,29,1,2026-12-20
VB1097_30,B1097,30,-1,2026-12-20
VB1098_1,B1098,1,-1,2027-01-19
VB1098_2,B1098,2,-1,2027-01-19
VB1098_3,B1098,3,1,2027-01-19
VB1098_4,B1098,4,1,2027-01-19
VB1098_5,B1098,5,1,2027-01-19
VB1098_6,B1098,6,-1,2027-01-19
VB1098_7,B1098,7,1,2027-01-19
VB1098_8,B1098,8,1,2027-01-19
VB1098_9,B1098,9,0,2027-01-19
VB1098_10,B1098,10,-1,2027-01-19
VB1098_11,B1098,11,-1,2027-01-19
VB1098_12,B1098,12,1,2027-01-19
VB1098_13,B1098,13,1,2027-01-19
VB1098_14,B1098,14,1,2027-01-19
VB1098_15,B1098,15,1,2027-01-19
VB1098_16,B1098,16,1,2027-01-19
VB1098_17,B1098,17,-1,2027-01-19
VB1098_18,B1098,18,1,2027-01-19
VB1098_19,B1098,19,-1,2027-01-19
VB1098_20,B1098,20,1,2027-01-19
VB1098_21,B1098,21,0,2027-01-19
VB1098_22,B1098,22,1,2027-01-19
VB1098_23,B1098,23,1,2027-01-19
VB1098_24,B1098,24,-1,2027-01-19
VB1098_25,B1098,25,1,2027-01-19
VB1098_26,B1098,26,1,2027-01-19
VB1098_27,B1098,27,1,2027-01-19
VB1098_28,B1098,28,1,2027-01-19
VB1098_29,B1098,29,1,2027-01-19
VB1098_30,B1098,30,1,2027-01-19
VB1099_1,B1099,1,1,2027-02-18
VB1099_2,B1099,2,1,2027-02-18
VB1099_3,B1099,3,-1,2027-02-18
VB1099_4,B1099,4,1,2027-02-18
VB1099_5,B1099,5,-1,2027-02-18
VB1099_6,B1099,6,1,2027-02-18
VB1099_7,B1099,7,0,2027-02-18
VB1099_8,B1099,8,1,2027-02-18
VB1099_9,B1099,9,1,2027-02-18
VB1099_10,B1099,10,1,2027-02-18
VB1099_11,B1099,11,-1,2027-02-18
VB1099_12,B1099,12,1,2027-02-18
VB1099_13,B1099,13,-1,2027-02-18
VB1099_14,B1099,14,0,2027-02-18
VB1099_15,B1099,15,1,2027-02-18
VB1099_16,B1099,16,1,2027-02-18
VB1099_17,B1099,17,-1,2027-02-18
VB1099_18,B1099,18,-1,2027-02-18
VB1099_19,B1099,19,-1,2027-02-18
VB1099_20,B1099,20,1,2027-02-18
VB1099_21,B1099,21,-1,2027-02-18
VB1099_22,B1099,22,-1,2027-02-18
VB1099_23,B1099,23,-1,2027-02-18
VB1099_24,B1099,24,-1,2027-02-18
VB1099_25,B1099,25,1,2027-02-18
VB1099_26,B1099,26,-1,2027-02-18
VB1099_27,B1099,27,1,2027-02-18
VB1099_28,B1099,28,1,2027-02-18
VB1099_29,B1099,29,0,2027-02-18
VB1099_30,B1099,30,-1,2027-02-18
VB1100_1,B1100,1,0,2027-03-20
VB1100_2,B1100,2,1,2027-03-20
VB1100_3,B1100,3,1,2027-03-20
VB1100_4,B1100,4,-1,2027-03-20
VB1100_5,B1100,5,-1,2027-03-20
VB1100_6,B1100,6,-1,2027-03-20
VB1100_7,B1100,7,-1,2027-03-20
VB1100_8,B1100,8,1,2027-03-20
VB1100_9,B1100,9,-1,2027-03-20
VB1100_10,B1100,10,1,2027-03-20
VB1100_11,B1100,11,0,2027-03-20
VB1100_12,B1100,12,1,2027-03-20
VB1100_13,B1100,13,1,2027-03-20
VB1100_14,B1100,14,0,2027-03-20
VB1100_15,B1100,15,1,2027-03-20
VB1100_16,B1100,16,1,2027-03-20
VB1100_17,B1100,17,1,2027-03-20
VB1100_18,B1100,18,1,2027-03-20
VB1100_19,B1100,19,1,2027-03-20
VB1100_20,B1100,20,1,2027-03-20
VB1100_21,B1100,21,-1,2027-03-20
VB1100_22,B1100,22,1,2027-03-20
VB1100_23,B1100,23,0,2027-03-20
VB1100_24,B1100,24,-1,2027-03-20
VB1100_25,B1100,25,1,2027-03-20
VB1100_26,B1100,26,-1,2027-03-20
VB1100_27,B1100,27,0,2027-03-20
VB1100_28,B1100,28,-1,2027-03-20
VB1100_29,B1100,29,-1,2027-03-20
VB1100_30,B1100,30,1,2027-03-20
VB1101_1,B1101,1,-1,2027-04-19
VB1101_2,B1101,2,-1,2027-04-19
VB1101_3,B1101,3,1,2027-04-19
VB1101_4,B1101,4,1,2027-04-19
VB1101_5,B1101,5,-1,2027-04-19
VB1101_6,B1101,6,1,2027-04-19
VB1101_7,B1101,7,1,2027-04-19
VB1101_8,B1101,8,1,2027-04-19
VB1101_9,B1101,9,1,2027-04-19
VB1101_10,B1101,10,1,2027-04-19
VB1101_11,B1101,11,1,2027-04-19
VB1101_12,B1101,12,-1,2027-04-19
VB1101_13,B1101,13,-1,2027-04-19
VB1101_14,B1101,14,-1,2027-04-19
VB1101_15,B1101,15,-1,2027-04-19
VB1101_16,B1101,16,-1,2027-04-19
VB1101_17,B1101,17,-1,2027-04-19
VB1101_18,B1101,18,1,2027-04-19
VB1101_19,B1101,19,-1,2027-04-19
VB1101_20,B1101,20,1,2027-04-19
VB1101_21,B1101,21,1,2027-04-19
VB1101_22,B1101,22,1,2027-04-19
VB1101_23,B1101,23,-1,2027-04-19
VB1101_24,B1101,24,1,2027-04-19
VB1101_25,B1101,25,-1,2027-04-19
VB1101_26,B1101,26,1,2027-04-19
VB1101_27,B1101,27,-1,2027-04-19
VB1101_28,B1101,28,-1,2027-04-19
VB1101_29,B1101,29,-1,2027-04-19
VB1101_30,B1101,30,0,2027-04-19
VB1102_1,B1102,1,1,2027-05-19
VB1102_2,B1102,2,1,2027-05-19
VB1102_3,B1102,3,1,2027-05-19
VB1102_4,B1102,4,1,2027-05-19
VB1102_5,B1102,5,1,2027-05-19
VB1102_6,B1102,6,-1,2027-05-19
VB1102_7,B1102,7,1,2027-05-19
VB1102_8,B1102,8,1,2027-05-19
VB1102_9,B1102,9,1,2027-05-19
VB1102_10,B1102,10,-1,2027-05-19
VB1102_11,B1102,11,-1,2027-05-19
VB1102_12,B1102,12,1,2027-05-19
VB1102_13,B1102,13,-1,2027-05-19
VB1102_14,B1102,14,1,2027-05-19
VB1102_15,B1102,15,1,2027-05-19
VB1102_16,B1102,16,1,2027-05-19
VB1102_17,B1102,17,1,2027-05-19
VB1102_18,B1102,18,-1,2027-05-19
VB1102_19,B1102,19,-1,2027-05-19
VB1102_20,B1102,20,-1,2027-05-19
VB1102_21,B1102,21,1,2027-05-19
VB1102_22,B1102,22,1,2027-05-19
VB1102_23,B1102,23,1,2027-05-19
VB1102_24,B1102,24,1,2027-05-19
VB1102_25,B1102,25,1,2027-05-19
VB1102_26,B1102,26,0,2027-05-19
VB1102_27,B1102,27,-1,2027-05-19
VB1102_28,B1102,28,1,2027-05-19
VB1102_29,B1102,29,1,2027-05-19
VB1102_30,B1102,30,-1,2027-05-19
VB1103_1,B1103,1,-1,2027-06-18
VB1103_2,B1103,2,1,2027-06-18
VB1103_3,B1103,3,-1,2027-06-18
VB1103_4,B1103,4,-1,2027-06-18
VB1103_5,B1103,5,0,2027-06-18
VB1103_6,B1103,6,1,2027-06-18
VB1103_7,B1103,7,-1,2027-06-18
VB1103_8,B1103,8,-1,2027-06-18
VB1103_9,B1103,9,1,2027-06-18
VB1103_10,B1103,10,-1,2027-06-18
VB1103_11,B1103,11,1,2027-06-18
VB1103_12,B1103,12,-1,2027-06-18
VB1103_13,B1103,13,-1,2027-06-18
VB1103_14,B1103,14,-1,2027-06-18
VB1103_15,B1103,15,1,2027-06-18
VB1103_16,B1103,16,1,2027-06-18
VB1103_17,B1103,17,1,2027-06-18
VB1103_18,B1103,18,1,2027-06-18
VB1103_19,B1103,19,0,2027-06-18
VB1103_20,B1103,20,1,2027-06-18
VB1103_21,B1103,21,1,2027-06-18
VB1103_22,B1103,22,1,2027-06-18
VB1103_23,B1103,23,1,2027-06-18
VB1103_24,B1103,24,1,2027-06-18
VB1103_25,B1103,25,1,2027-06-18
VB1103_26,B1103,26,1,2027-06-18
VB1103_27,B1103,27,1,2027-06-18
VB1103_28,B1103,28,1,2027-06-18
VB1103_29,B1103,29,1,2027-06-18
VB1103_30,B1103,30,0,2027-06-18
VB1104_1,B1104,1,-1,2027-07-18
VB1104_2,B1104,2,-1,2027-07-18
VB1104_3,B1104,3,1,2027-07-18
VB1104_4,B1104,4,1,2027-07-18
VB1104_5,B1104,5,0,2027-07-18
VB1104_6,B1104,6,1,2027-07-18
VB1104_7,B1104,7,1,2027-07-18
